유형,논문 ID,저자명,주저자 소속기관,논문명,논문영어명,학술지명,저자키워드,참고문헌 수,인용된 총 횟수,발행기관명,발행연도,발행일,권,호,특별호,시작 페이지,끝 페이지,논문번호,DOI,주제분야,URL,KCI 등재 구분,반출일,논문명_원본,기관_부모,발행월,발행호,발행순서,주저자_소속_게재시점,기관_부모_보정,소속_판정
J,ART002951081,정승석,동국대학교,무아와 윤회의 양립 문제,무아와 윤회의 양립 문제 l,인도철학,.,0.0,4.0,인도철학회,1994,Nov. 1.,,4.0,,251.0,288.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951081,미등재,2026-04-13,무아와 윤회의 양립 문제,동국대학교,11,제4집,4,동국대학교,동국대학교,일치
J,ART002951071,김선근,동국대학교,간디의 形而上學에 끼친 Vedānta의 영향,간디의 形而上學에 끼친 Vedānta의 영향,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,9.0,24.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951071,미등재,2026-04-13,간디의 形而上學에 끼친 Vedānta의 영향,동국대학교,11,제4집,4,동국대학교,동국대학교,일치
J,ART002951073,이호근,강릉원주대학교,가치론적 측면에서 본 Saṃvṛti와 Māyā,가치론적 측면에서 본 Saṃvṛti와 Māyā,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,66.0,90.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951073,미등재,2026-04-13,가치론적 측면에서 본 Saṃvṛti와 Māyā,강릉원주대학교,11,제4집,4,강릉대학교,강릉대학교,보정적용
J,ART002951074,주명철,동방문화대학원대학교,Viśiṣṭādvaita 학파의 샹까라 체계 비판,Viśiṣṭādvaita 학파의 샹까라 체계 비판,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,91.0,116.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951074,미등재,2026-04-13,Viśiṣṭādvaita 학파의 샹까라 체계 비판,동방문화대학원대학교,11,제4집,4,동국대학교,동국대학교,보정적용
J,ART002951078,이거룡,선문대학교,Rāmānuja의 汎在神論에 있어서 神과 世界의 存在論的 連續性과 神의 有限化 問題,Rāmānuja의 汎在神論에 있어서 神과 世界의 存在論的 連續性과 神의 有限化 問題,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,181.0,203.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951078,미등재,2026-04-13,Rāmānuja의 汎在神論에 있어서 神과 世界의 存在論的 連續性과 神의 有限化 問題,선문대학교,11,제4집,4,델리대학,델리대학,보정적용
J,ART002951080,이법산,동국대학교,楞伽經의 禪思想硏究,楞伽經의 禪思想硏究 l,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,217.0,250.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951080,미등재,2026-04-13,楞伽經의 禪思想硏究,동국대학교,11,제4집,4,동국대학교,동국대학교,일치
J,ART002951082,윤종갑,부산대학교 철학과,中論에 나타난 龍樹의 緣起觀,中論에 나타난 龍樹의 緣起觀 l,인도철학,.,0.0,0.0,인도철학회,1994,Nov. 1.,,4.0,,289.0,321.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002951082,미등재,2026-04-13,中論에 나타난 龍樹의 緣起觀,부산대학교,11,제4집,4,부산대학교,부산대학교,일치
J,ART002953670,서성원,동국대학교,第一義空經 과 Vasubandhu,第一義空經 과 Vasubandhu,인도철학,,0.0,0.0,인도철학회,1993,Nov. 1.,,3.0,,9.0,27.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953670,미등재,2026-04-13,第一義空經 과 Vasubandhu,동국대학교,11,제3집,3,동국대학교,동국대학교,일치
J,ART002953682,주명철,동방문화대학원대학교,라마누자 체계에 있어서 이슈와라(Iśvara)와 세계의 관계,라마누자 체계에 있어서 이슈와라(Iśvara)와 세계의 관계,인도철학,,0.0,0.0,인도철학회,1993,Nov. 1.,,3.0,,93.0,117.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953682,미등재,2026-04-13,라마누자 체계에 있어서 이슈와라(Iśvara)와 세계의 관계,동방문화대학원대학교,11,제3집,3,동국대학교,동국대학교,보정적용
J,ART002953713,이지수,동국대학교,[논평] <학문적 범어의 문장론 연구>(전재성)에 있어서 몇 가지 문제점,[논평] <학문적 범어의 문장론 연구>(전재성)에 있어서 몇 가지 문제점 l,인도철학,,0.0,0.0,인도철학회,1993,Nov. 1.,,3.0,,245.0,250.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953713,미등재,2026-04-13,[논평] <학문적 범어의 문장론 연구>(전재성)에 있어서 몇 가지 문제점,동국대학교,11,제3집,3,동국대학교,동국대학교,일치
J,ART002953686,문을식,서울불교대학원대학교,가우다빠다의 不生說(ajāti-vāda),가우다빠다의 不生說(ajāti-vāda),인도철학,,0.0,0.0,인도철학회,1993,Nov. 1.,,3.0,,119.0,156.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953686,미등재,2026-04-13,가우다빠다의 不生說(ajāti-vāda),서울불교대학원대학교,11,제3집,3,전남대학교,전남대학교,보정적용
J,ART002953582,서행정,한국외국어대학교,印度 와 東南 아시아의 라마야나,印度 와 東南 아시아의 라마야나 l,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,9.0,31.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953582,미등재,2026-04-13,印度 와 東南 아시아의 라마야나,한국외국어대학교,9,제2집,2,한국외국어대학교,한국외국어대학교,일치
J,ART002953595,이호근,강릉원주대학교,不二一元論 과 中觀哲學 의 實在觀 _絕對論的 解釋 에 대한 檢討,不二一元論 과 中觀哲學 의 實在觀 _絕對論的 解釋 에 대한 檢討_ l,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,33.0,61.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953595,미등재,2026-04-13,不二一元論 과 中觀哲學 의 實在觀 _絕對論的 解釋 에 대한 檢討_,강릉원주대학교,9,제2집,2,동국대학교,동국대학교,보정적용
J,ART002953597,전재성,,학문적 범어의 문장론 연구,학문적 범어의 문장론 연구 l,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,63.0,79.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953597,미등재,2026-04-13,학문적 범어의 문장론 연구,(미기재),9,제2집,2,중앙승가대학교,중앙승가대학교,보정적용
J,ART002953600,문을식,서울불교대학원대학교,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,105.0,125.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953600,미등재,2026-04-13,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,서울불교대학원대학교,9,제2집,2,전남대학교,전남대학교,보정적용
J,ART002953601,김호성,동국대학교,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여_ l,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,127.0,147.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953601,미등재,2026-04-13,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여_,동국대학교,9,제2집,2,동국대학교,동국대학교,일치
J,ART002953608,정승석,동국대학교,僧佉經과 六十科論의 문헌학적 의미,僧佉經과 六十科論의 문헌학적 의미 l,인도철학,,0.0,0.0,인도철학회,1992,Sep. 30.,,2.0,,149.0,165.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953608,미등재,2026-04-13,僧佉經과 六十科論의 문헌학적 의미,동국대학교,9,제2집,2,동국대학교,동국대학교,일치
J,ART002953538,길희성,서강대학교,《바가바드 기타》에 나타난 힌두교의 사회윤리,《바가바드 기타》에 나타난 힌두교의 사회윤리 l,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,61.0,82.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953538,미등재,2026-04-13,《바가바드 기타》에 나타난 힌두교의 사회윤리,서강대학교,12,제1집,1,서강대학교,서강대학교,일치
J,ART002953537,서성원,동국대학교,《魔女經》과 Sattavassāni-Dhitaro에 대하여,《魔女經》과 Sattavassāni-Dhitaro에 대하여,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,39.0,59.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953537,미등재,2026-04-13,《魔女經》과 Sattavassāni-Dhitaro에 대하여,동국대학교,12,제1집,1,동국대학교,동국대학교,일치
J,ART002953571,곽만연,동아대학교,자아나교의 윤리사상과 현대적 의의,자아나교의 윤리사상과 현대적 의의 l,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,243.0,258.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953571,미등재,2026-04-13,자아나교의 윤리사상과 현대적 의의,동아대학교,12,제1집,1,동아대학교,동아대학교,일치
J,ART002953572,허우성,경희대학교,니시다철학의 베단타철학에 대한 비판,니시다철학의 베단타철학에 대한 비판 l,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,259.0,282.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953572,미등재,2026-04-13,니시다철학의 베단타철학에 대한 비판,경희대학교,12,제1집,1,경희대학교,경희대학교,일치
J,ART002953544,이법산,동국대학교,去來에 관한 空觀的 考察 < 月稱 의 中論釋 을 중심으로 >,去來에 관한 空觀的 考察 < 月稱 의 中論釋 을 중심으로 > l,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,149.0,177.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953544,미등재,2026-04-13,去來에 관한 空觀的 考察 < 月稱 의 中論釋 을 중심으로 >,동국대학교,12,제1집,1,동국대학교,동국대학교,일치
J,ART002953576,정승석,동국대학교,상캬哲學과 불교의 認識構造的 親和性 (I),상캬哲學과 불교의 認識構造的 親和性 (I),인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,303.0,316.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002953576,미등재,2026-04-13,상캬哲學과 불교의 認識構造的 親和性 (I),동국대학교,12,제1집,1,동국대학교,동국대학교,일치
J,ART002950193,김하우,고려대학교,《中論》 觀行品第十三,Korean Journal of Indian Philosophy,인도철학,,0.0,0.0,인도철학회,1989,Dec. 27.,,1.0,,11.0,38.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002950193,미등재,2026-04-13,《中論》 觀行品第十三,고려대학교,12,제1집,1,고려대학교,고려대학교,일치
J,ART002796792,박효엽,부산대학교,‘따뜨 뜨밤 아시’(tat tvam asi)에 대한 두 가지 해석 방법과 범아일여의 숨은 논리,Two Methods of Interpretation on ‘tat tvam asi’ and the Hidden Logic of the Oneness between Brahman and Ātman,인도철학,"따뜨 뜨밤 아시, 해석 방법, 함축, 범아일여, 유일성의 논리, 동일성의 논리",29.0,0.0,인도철학회,2021,Dec. 31.,,63.0,,5.0,47.0,,10.32761/kjip.2021..63.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002796792,등재,2026-04-13,‘따뜨 뜨밤 아시’(tat tvam asi)에 대한 두 가지 해석 방법과 범아일여의 숨은 논리,부산대학교,12,제63집,62,부산대학교,부산대학교,일치
J,ART002796794,김선희,동국대학교 전자불전문화콘텐츠연구소,당대(唐代) 돈황 막고굴(敦煌 莫高窟) 관경변상도(觀經變相圖)에 대한 고찰,Study on Tang Dynasty‘s Gwangyeongbyeonsangdo (觀經變相圖) of Dunhuang Mogao Caves,인도철학,"돈황 막고굴, 서방정토, 관무량수경, 관경변상도, 아미타경변상도",89.0,0.0,인도철학회,2021,Dec. 31.,,63.0,,125.0,168.0,,10.32761/kjip.2021..63.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002796794,등재,2026-04-13,당대(唐代) 돈황 막고굴(敦煌 莫高窟) 관경변상도(觀經變相圖)에 대한 고찰,동국대학교,12,제63집,62,동국대학교,동국대학교,일치
J,ART002796796,상연진;김민영,한국외국어대학교 인도연구소,소셜미디어에서 나타나는 사이버 힌두뜨바 활동 양상과 그 영향,The Patterns of Cyber Hindutva Activities on Social Media and Its Repercussions,인도철학,"소셜미디어, 힌두뜨바, 사이버 힌두뜨바, 인터넷힌두, 문화민족주의, 힌두 민족주의",38.0,0.0,인도철학회,2021,Dec. 31.,,63.0,,205.0,242.0,,10.32761/kjip.2021..63.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002796796,등재,2026-04-13,소셜미디어에서 나타나는 사이버 힌두뜨바 활동 양상과 그 영향,한국외국어대학교,12,제63집,62,한국외국어대학교,한국외국어대학교,일치
J,ART002796807,류범선;정승석,동국대학교,Rāhu와 Ketu에 대한 불교와 중국의 인식,The Recognition on Rāhu and Ketu of Buddhism and China,인도철학,"라후, 베다, 일식. 월식, 점성술, 천문학, 케투, 혜성",31.0,0.0,인도철학회,2021,Dec. 31.,,63.0,,49.0,89.0,,10.32761/kjip.2021..63.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002796807,등재,2026-04-13,Rāhu와 Ketu에 대한 불교와 중국의 인식,동국대학교,12,제63집,62,동국대학교,동국대학교,일치
J,ART002750170,류현정,서울대학교 아시아연구소 남아시아센터,아쉬바고샤(Aśvaghoṣa)의 『사운다라난다』(Saundarananda)에 나타난 인도 문학의 초기 수사법,Early Characteristics of the Alaṃkāras represented in the Saundarananda of Aśvaghoṣa,인도철학,"산스크리트문학, 카비야, 아쉬바고샤, 사운다라난다, 알람카라, 수사법",60.0,0.0,인도철학회,2021,Aug. 31.,,62.0,,5.0,39.0,,10.32761/kjip.2021..62.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002750170,등재,2026-04-13,아쉬바고샤(Aśvaghoṣa)의 『사운다라난다』(Saundarananda)에 나타난 인도 문학의 초기 수사법,서울대학교,8,제62집,61,서울대학교,서울대학교,일치
J,ART002750194,하영수,금강대학교 불교문화연구소,『법화경』에 설해진 붓다의 보살행에 대한 주석적 연구 검토,A Review of the Exegetical Studies on the Buddha’s Bodhisattva Practice: Described in the Lotus Sutra,인도철학,"법화경, 법화경론, 붓다의 보살행, 지의, 길장, 규기, 원효",29.0,0.0,인도철학회,2021,Aug. 31.,,62.0,,41.0,67.0,,10.32761/kjip.2021..62.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002750194,등재,2026-04-13,『법화경』에 설해진 붓다의 보살행에 대한 주석적 연구 검토,금강대학교,8,제62집,61,금강대학교,금강대학교,일치
J,ART002750219,김영미,동국대학교,승랑과 원효의 상즉론(相卽論)의 비교연구,A Comparative Study on the Doctrine of Mutual Identification between Seung-rang and Wonhyo,인도철학,"승랑, 원효, 생멸상즉(生滅相卽), 유무상즉(有無相卽), 불이중도(不二中道), 무이중도(無二中道)",45.0,0.0,인도철학회,2021,Aug. 31.,,62.0,,137.0,168.0,,10.32761/kjip.2021..62.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002750219,등재,2026-04-13,승랑과 원효의 상즉론(相卽論)의 비교연구,동국대학교,8,제62집,61,동국대학교,동국대학교,일치
J,ART002711226,이태승,위덕대학교,중기중관파 논쟁에 나타나는 sāvakāśa-vākya와 prasaṅga-vākya의 의미,On the Meaning of the Sāvakāśa-vākya and Prasaṅga-vākya appeared in the Controversy of Middle Mādhyamikas based on the First Chapter of Mūlamadhyamaka-kārikā,인도철학,"중기중관파, 자립논증파, 귀류논증파, 여지를 갖는 문장, 쁘라상가, 붓다빨리따, 바비베까, 짠드라끼르띠",19.0,0.0,인도철학회,2021,Apr. 30.,,61.0,,71.0,95.0,,10.32761/kjip.2021..61.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002711226,등재,2026-04-13,중기중관파 논쟁에 나타나는 sāvakāśa-vākya와 prasaṅga-vākya의 의미,위덕대학교,4,제61집,60,위덕대학교,위덕대학교,일치
J,ART002665373,양영순,동국대학교,자이나교의 성적 금욕론 (1):‘성 긍정론’에 대한 비판을 중심으로,A Study on the Jain's Sexual Asceticism (1):Regarding the critique of the affirmations on sexual activity,인도철학,"카마, 성욕, 범행, 금욕, 하리바드라, 슈라마나, 자이나교",28.0,1.0,인도철학회,2020,Dec. 31.,,60.0,,35.0,57.0,,10.32761/kjip.2020..60.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002665373,등재,2026-04-13,자이나교의 성적 금욕론 (1):‘성 긍정론’에 대한 비판을 중심으로,동국대학교,12,제60집,59,동국대학교,동국대학교,일치
J,ART002665314,방정란,大正大学,"철학자의 시(詩):『수바시타라트나코샤』(Subhāṣitaratnakośa)에서 전하는 다르마키르티(Dharmakīrti, 法稱)의 게송 연구","A Study on Verses Attributed to Dharmakīrti, based on Vidyākara’s Subhāṣitaratnakośa",인도철학,"비드야카라, 수바시타라트나코샤, 다르마키르티, 법칭, 시선집, 아난다바르다나, 비부티찬드라",16.0,0.0,인도철학회,2020,Dec. 31.,,60.0,,5.0,33.0,,10.32761/kjip.2020..60.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002665314,등재,2026-04-13,"철학자의 시(詩):『수바시타라트나코샤』(Subhāṣitaratnakośa)에서 전하는 다르마키르티(Dharmakīrti, 法稱)의 게송 연구",大正大学,12,제60집,59,타이쇼대학,타이쇼대학,보정적용
J,ART002618545,류현정,서울대학교,맹세와 실행으로 완성되는 詩의 논리:『카비야 알람카라』(Kāvyālaṃkāra) 제5장을 중심으로,Poetic Logic as Vow and its Accomplishment: in the 5th Chapter of the Kāvyālaṃkāra of Bhāmaha,인도철학,"바마하, 카비야알람카라, 수사법, 비유, 논리, 시적허용",29.0,1.0,인도철학회,2020,Aug. 31.,,59.0,,5.0,37.0,,10.32761/kjip.2020..59.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002618545,등재,2026-04-13,맹세와 실행으로 완성되는 詩의 논리:『카비야 알람카라』(Kāvyālaṃkāra) 제5장을 중심으로,서울대학교,8,제59집,58,서울대학교,서울대학교,일치
J,ART002618629,박효엽,경북대학교,샹까라의 체계에서 범아일여의 의미와 양상: 『브라흐마 수뜨라 주석』을 중심으로,The Meanings and Aspects of the Identity between Brahman and Ātman in Saṅkara’s System: Focusing on Brahmasūtra-bhāṣya,인도철학,"샹까라, 범아일여, 아뜨만, 개별자아, 동일성의 논리, 유일성의 논리",23.0,1.0,인도철학회,2020,Aug. 31.,,59.0,,75.0,108.0,,10.32761/kjip.2020..59.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002618629,등재,2026-04-13,샹까라의 체계에서 범아일여의 의미와 양상: 『브라흐마 수뜨라 주석』을 중심으로,경북대학교,8,제59집,58,경북대학교,경북대학교,일치
J,ART002618744,이태승,위덕대학교,『보리도차제대론』에 나타나는 승의자성의 의미,On the Meaning of Pāramārtha-svabhāva in Tsong-kha-pa’s Lam Rim Chen Mo,인도철학,"쫑카파, 찬드라키르티, 보리도차제대론, 자성, 승의자성",13.0,1.0,인도철학회,2020,Aug. 31.,,59.0,,109.0,133.0,,10.32761/kjip.2020..59.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002618744,등재,2026-04-13,『보리도차제대론』에 나타나는 승의자성의 의미,위덕대학교,8,제59집,58,위덕대학교,위덕대학교,일치
J,ART002582660,김성옥,동국대학교,『법법성분별론』의 법(dharma)과 법성(dharmatā),Dharma & Dharmatā in the Dharmadharmatāvibhaṅga,인도철학,"법, 법성, 진여, 법법성분별론, 중관, 유식",26.0,1.0,인도철학회,2020,Apr. 30.,,58.0,,67.0,95.0,,10.32761/kjip.2020..58.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002582660,등재,2026-04-13,『법법성분별론』의 법(dharma)과 법성(dharmatā),동국대학교,4,제58집,57,동국대학교,동국대학교,일치
J,ART002582689,박영길,금강대학교,고전 산스끄리뜨의 바이딸리야(Vaitālīya) 운율 군(群) 연구 (Ⅰ)__바이딸리야와 아우빠찬다시까(Aupacchandasika)를 중심으로,A Study on the Vaitālīya in the Classical Sanskrit Metre (Part I): Focused on Vaitālīyā and Aupacchandasika,인도철학,"산스끄리뜨, 시형론, 운율, 자띠 운율, 바이딸리야, 아우빠찬다시까",22.0,1.0,인도철학회,2020,Apr. 30.,,58.0,,147.0,191.0,,10.32761/kjip.2020..58.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002582689,등재,2026-04-13,고전 산스끄리뜨의 바이딸리야(Vaitālīya) 운율 군(群) 연구 (Ⅰ)__바이딸리야와 아우빠찬다시까(Aupacchandasika)를 중심으로__,금강대학교,4,제58집,57,금강대학교,금강대학교,일치
J,ART002582656,고대석;정승석,동국대학교,唯識의 識轉變과 요가의 훈습 원리__護法과 安慧의 주석 및 『요가주』를 중심으로,"The Vijñāna-pariṇāma of Yogācāra and the Vāsanā of Yoga Philosophy: Centering around Interpretations of Dharmapāla, Sthiramati and Yogasūtra-bhāṣya",인도철학,"식전변, 안혜, 요가주, 유식, 잠세력, 종자, 호법, 훈습",38.0,0.0,인도철학회,2020,Apr. 30.,,58.0,,5.0,39.0,,10.32761/kjip.2020..58.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002582656,등재,2026-04-13,唯識의 識轉變과 요가의 훈습 원리__護法과 安慧의 주석 및 『요가주』를 중심으로__,동국대학교,4,제58집,57,동국대학교,동국대학교,일치
J,ART002582698,정상교,금강대학교,『중론』 제9장의 논적(論敵) 연구__Sarvagatātman을 둘러싼 주석을 중심으로,A Study of a Critical Opponent of MMK chp. 9: Based on Commantaries Surrounding the Universal Self(sarvagatātman),인도철학,"『중론』, 「관본주품」, 푸드갈라, 상키야, 푸루샤",21.0,0.0,인도철학회,2020,Apr. 30.,,58.0,,123.0,146.0,,10.32761/kjip.2020..58.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002582698,등재,2026-04-13,『중론』 제9장의 논적(論敵) 연구__Sarvagatātman을 둘러싼 주석을 중심으로__,금강대학교,4,제58집,57,금강대학교,금강대학교,일치
J,ART002582703,남승호,동국대학교,『마하바라따』에서 성전환자 시칸디의 역할과 현대 인도 사회에 끼친 영향,"Śikhaṇḍī, a Transgender’s Role in Mahābhārata and Continuing Impact on Modern Indian Society",인도철학,"마하바라따, 성전환자, 신화와 믿음, 성 소수자의 권리, 시칸디의 영향력",18.0,0.0,인도철학회,2020,Apr. 30.,,58.0,,245.0,277.0,,10.32761/kjip.2020..58.009,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002582703,등재,2026-04-13,『마하바라따』에서 성전환자 시칸디의 역할과 현대 인도 사회에 끼친 영향,동국대학교,4,제58집,57,동국대학교,동국대학교,일치
J,ART002541097,박기열,금강대학교 불교문화연구소,유식학파의 실재ㆍ형상ㆍ존재에 관한 인식론적 논증,"The Epistemological Examination of the Relationship among Reality(vastu), Appearance(ākāra), and Being(bhāva) in Yogācāra school",인도철학,"형상, 독자상, 대상형상성, 자기인식, 조명성",23.0,3.0,인도철학회,2019,Dec. 31.,,57.0,,283.0,317.0,,10.32761/kjip.2019..57.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002541097,등재,2026-04-13,유식학파의 실재ㆍ형상ㆍ존재에 관한 인식론적 논증,금강대학교,12,제57집,56,금강대학교,금강대학교,일치
J,ART002541079,권오민,경상대학교,經量部의 見道(darśana-mārga)說,On the Theory of Darśana-mārga of the Sautrāntika,인도철학,"경량부, 상좌 슈리라타, 八心現觀說, 見道, 忍-智, 예류과, 法智, 類智",32.0,2.0,인도철학회,2019,Dec. 31.,,57.0,,217.0,250.0,,10.32761/kjip.2019..57.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002541079,등재,2026-04-13,經量部의 見道(darśana-mārga)說,경상대학교,12,제57집,56,경상국립대학교,경상국립대학교,보정적용
